question,response_time_sec,session_id
"['?', '*']",9,340784
"['TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'Have', 'you', 'started', 'working', 'on', 'your', 'problem', '?', 'Take', 'a', '', '📷', 'of', 'any', 'work', 'you', '’ve', 'done', 'so', 'the', 'tutor', 'can', 'review', 'it', 'to', 'better', 'help', 'you', '!', 'SESSION', 'STARTED', 'AT', '8:47', 'AM', 'Hi', 'Imelda', '!', 'My', 'name', 'is', 'Mr.', 'Shinde', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",19,340880
"['Oh', '!', 'Great', '!', 'Do', '', 'we', 'have', 'to', 'use', 'the', 'long', 'division', 'to', 'find', 'quotient', 'and', 'remainder', 'when', '199', 'is', 'divided', 'by', ',', 'right', '?']",11,340880
"['What', 'do', 'you', 'think', 'we', 'should', 'do', 'next', '?']",9,340880
"['SESSION', 'STARTED', 'AT', '7:21', 'PM', 'Hi', '!', 'My', 'name', 'is', 'Ms.', 'DeShazo', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",12,340958
"['I', 'understand', 'what', 'you', 'are', 'asking', '.', '<url>', 'because', 'it', 'is', 'equal', 'to', 'y.', '<url>', 'does', 'that', 'explain', 'it', ',', 'or', 'is', 'it', 'still', 'not', 'quite', 'clear', '?']",28,340958
"['Awesome', '.', '', ':)', 'Is', 'there', 'anything', 'else', 'I', 'can', 'help', 'you', 'with', '?']",25,340958
"['If', 'so', ',', 'take', 'a', '📷', 'of', 'your', 'work', 'so', 'I', 'can', 'send', 'it', 'to', 'the', 'tutor', '.', 'There', '’s', 'no', 'such', 'thing', 'as', 'sending', 'too', 'little', 'work', '😊', 'TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'SESSION', 'STARTED', 'AT', '2:09', 'PM', 'Welcome', 'to', 'Yup', '!', 'I', '’m', 'Mr.', 'Reyes', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', '?']",56,341050
"['I', 'have', 'reviewed', 'your', 'problem', '.', 'We', 'will', 'find', 'the', 'answer', 'together', 'in', 'no', 'time', '!', 'Are', 'you', 'ready', 'to', 'begin', 'now', '?']",21,341050
"['To', 'start', 'the', 'problem', ',', 'are', 'there', 'anymore', 'given', 'to', 'us', '?', 'Because', 'the', 'problem', 'is', 'incomplete', 'and', 'we', 'can', 'not', 'start', 'it', 'without', 'the', 'given', '.']",11,341050
"['Hi', '!', 'My', 'name', 'is', 'Mr.', 'Bingley', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",44,341066
"['Are', 'you', 'ready', 'to', 'get', 'started', 'on', 'this', 'Two', '-', 'Way', 'Frequency', 'Table', 'problem', '?']",10,341066
"['Great', '!', 'So', 'let', ""'s"", 'start', 'with', 'part', 'a.', '', 'Do', 'you', 'have', 'any', 'ideas', 'on', 'how', 'we', 'could', 'start', '?', 'Or', 'have', 'you', 'made', 'any', 'progress', 'already', '?']",13,341066
"['My', 'name', 'is', 'Mr.', 'Varma', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",2,341120
"['Before', 'that', ',', 'may', 'I', 'know', 'how', 'far', 'have', 'you', 'gotten', 'on', 'this', 'problem', '?']",28,341120
"['So', ',', '1', 'millimeter', 'in', 'the', 'drawing', 'represents', 'a', 'length', 'of', '_', '_', '_', '_', '_', '_', 'meters', 'in', 'the', 'real', 'world', '?']",28,341120
"['Hi', 'Marque', '!', 'Welcome', 'to', 'Yup', '!', 'I', '’m', 'Ms.', 'Vavilakolanu', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', '?']",16,341165
"['Doing', 'good', 'too', '.', 'Thank', 'you', 'for', 'asking', '.', 'I', ""'ve"", 'reviewed', 'your', 'problem', '.', 'Let', ""'s"", 'work', 'together', 'so', 'we', 'can', 'quickly', 'figure', 'out', 'where', 'you', ""'re"", 'stuck', '.', 'Are', 'you', 'ready', 'to', 'begin', 'now', '?']",11,341165
"['I', '’m', 'going', 'to', 'ask', 'you', 'questions', 'to', 'help', 'me', 'figure', 'out', 'where', 'you', 'are', 'stuck', '.', 'That', 'way', 'we', 'can', 'solve', 'your', 'problem', 'faster', '.', '', 'The', 'more', 'you', 'participate', 'the', 'quicker', 'we', 'will', 'be', 'able', 'to', 'get', 'through', 'this', '!', 'Are', 'you', 'familiar', 'with', 'Pythagorean', 'theorem', '?']",21,341165
"['Welcome', 'to', 'Yup', '!', 'I', '’m', 'Mr.', 'K', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', '?']",13,341382
"['I', 'have', 'reviewed', 'your', 'problem', '.', 'We', 'will', 'find', 'the', 'answer', 'together', 'in', 'no', 'time', '!', 'Are', 'you', 'ready', 'to', 'begin', 'now', '?']",11,341382
"['Do', 'you', 'have', 'any', 'idea', 'on', 'what', 'to', 'try', 'first', '?']",18,341382
"['Sure', '!', 'Remember', 'that', 'you', 'can', 'not', 'learn', 'without', 'making', 'mistakes', '.', 'Do', 'not', 'let', 'failure', 'discourage', 'you', 'from', 'reaching', 'your', 'potential', '!', '💪', 'SESSION', 'STARTED', 'AT', '10:38', 'AM', 'Welcome', 'to', 'Yup', '!', 'I', '’m', 'Mr.', 'Kamireddy', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', '?']",19,341486
"['What', 'have', 'you', 'tried', 'on', 'this', 'problem', '?']",6,341486
"['Can', 'you', 'tell', 'me', 'how', 'far', 'have', 'you', 'gotten', 'on', 'this', 'problem', '?']",6,341486
"['Hi', '!', 'My', 'name', 'is', 'Mr.', 'Kushwaha', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",11,341550
"['Is', 'this', 'a', 'problem', 'from', 'linear', 'algebra', '?']",38,341550
"['I', 'see', '.', 'Do', 'we', 'have', 'any', 'other', 'information', 'about', 'this', 'problem', '?']",7,341550
"['Hi', '', 'Quaadie', ',', 'welcome', 'to', 'Yup', '!', 'I', ""'m"", 'Mr', 'Sharma', 'and', 'I', ""'ll"", 'be', 'helping', '', 'you', 'out', '.', 'How', 'are', 'you', 'doing', 'today', '?']",12,341583
"['What', 'are', 'the', 'instructions', 'with', 'the', 'problem', '?']",28,341583
"['Almost', 'there', '!', 'Do', 'you', 'agree', '?']",8,341583
"['TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'Did', 'you', 'start', 'on', 'the', 'problem', ',', 'even', 'just', 'a', 'little', '?', 'If', 'so', ',', 'take', 'a', '📷', 'of', 'your', 'work', 'so', 'I', 'can', 'send', 'it', 'to', 'the', 'tutor', '.', 'There', '’s', 'no', 'such', 'thing', 'as', 'sending', 'too', 'little', 'work', '😊', 'SESSION', 'STARTED', 'AT', '8:42', 'AM', 'Hello', 'Kiyah', '!', 'Welcome', 'to', 'Yup', '!', 'I', '’m', 'Mr.', 'Kamireddy', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', '?']",35,341605
"['So', 'you', 'got', 'option', 'A', '?']",17,341605
"['Giving', 'easy', 'answers', 'goes', 'against', 'our', 'Pledge', '.', 'When', 'we', 'work', 'together', 'to', 'solve', 'the', 'problem', ',', 'we', 'get', 'to', 'the', 'answer', 'faster', 'and', 'you', 'learn', 'more', '!', 'What', 'do', 'you', 'remember', 'about', 'the', 'repeated', 'decimal', '?']",50,341605
"['Heads', 'up', '!', 'After', 'the', 'tutor', 'reviews', 'your', 'problem', 'they', 'might', 'ask', 'you', 'a', '❓', 'about', 'where', 'you', ""'re"", 'stuck', '.', 'SESSION', 'STARTED', 'AT', '4:12', 'PM', 'Hi', '!', 'My', 'name', 'is', 'Mr.', 'Kushwaha', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",17,341651
"['Thanks', 'for', 'clarifying', '.', 'I', 'have', 'reviewed', 'your', 'problem', '.', 'We', 'will', 'find', 'the', 'answer', 'together', 'in', 'no', 'time', '!', 'Are', 'you', 'ready', 'to', 'begin', 'now', '?']",7,341651
"['I', '’m', 'going', 'to', 'ask', 'you', 'questions', 'to', 'help', 'me', 'figure', 'out', 'where', 'you', 'are', 'stuck', '.', 'That', 'way', 'we', 'can', 'solve', 'your', 'problem', 'faster', '.', '', 'The', 'more', 'you', 'participate', 'the', 'quicker', 'we', 'will', 'be', 'able', 'to', 'get', 'through', 'this', '!', 'Or', 'exactly', 'where', 'did', 'you', 'get', 'stuck', '?']",12,341651
"['SESSION', 'STARTED', 'AT', '9:59', 'AM', 'Welcome', 'to', 'Yup', '!', 'I', '’m', 'Mr.', 'K', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', '?']",7,341724
"['Good', '!', 'Thank', 'you', '!', ':)', 'Do', 'you', 'have', 'any', 'idea', 'on', 'how', 'to', 'solve', 'the', 'problem', '?']",38,341724
"['Woohoo', '!', 'You', 'are', 'right', ':)', 'Awesome', 'job', '!', 'May', 'I', 'know', 'how', 'did', 'you', 'get', 'that', '?']",24,341724
"['Are', 'you', 'given', 'any', 'information', 'in', 'addition', 'to', 'this', ',', 'specifically', 'what', 'type', 'of', 'function', 'we', 'are', 'dealing', 'with', 'here', '?']",36,341732
"['Well', 'without', 'an', 'equation', ',', 'and', 'without', 'being', 'told', ',', 'it', 'would', 'not', 'be', 'possible', 'to', 'know', 'what', 'type', 'of', 'function', 'we', 'are', 'dealing', 'with', '.', 'Does', 'that', 'make', 'sense', '?', 'Or', 'perhaps', 'you', 'know', 'what', 'h', ',', 'k', 'and', 'r', 'mean', 'here', '?', 'That', 'might', 'help', '?']",93,341732
"['What', 'do', 'you', 'mean', 'by', 'slope', '?', 'Where', 'is', 'there', 'a', 'slope', 'here', '?']",68,341732
"['Welcome', 'sydney', 'l', ',', 'I', ""'m"", 'finding', 'you', 'a', 'tutor', 'ASAP', '.', 'The', 'tutor', 'will', 'look', 'over', 'your', 'problem', 'quickly', 'and', 'then', 'you', 'can', 'get', 'going', '.', '🚀', 'Welcome', 'to', 'Yup', '!', 'I', '’m', 'Mr.', 'Reyes', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', '?']",14,341760
"['Which', 'problem', 'are', 'you', 'confused', 'at', '?']",0,341760
"['It', 'will', 'not', 'be', 'necessary', 'as', 'we', 'can', 'get', 'the', 'mean', 'in', 'percentage', '.', ':)', 'I', 'have', 'reviewed', 'your', 'problem', '.', 'We', 'will', 'find', 'the', 'answer', 'together', 'in', 'no', 'time', '!', 'Are', 'you', 'ready', 'to', 'begin', 'now', '?']",1,341760
"['How', 'may', 'I', 'help', 'you', 'with', 'your', 'math', 'today', '?']",0,341842
"['Do', 'you', 'have', 'a', 'math', 'problem', 'to', 'ask', '?']",5,341842
"['Are', 'you', 'testing', 'the', 'app', '?']",8,341842
"['My', 'name', 'is', 'Mr.', 'Varma', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",6,341857
"['How', 'far', 'have', 'you', 'gotten', 'on', 'this', 'problem', '?']",6,341857
"['Do', 'you', 'have', 'any', 'ideas', 'about', 'how', 'to', 'proceed', 'in', 'such', 'a', 'situation', '?']",4,341857
"['TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'SESSION', 'STARTED', 'AT', '3:59', 'PM', 'Hi', '!', 'My', 'name', 'is', 'M.', 'Joy', '', 'de', '', 'Jesus', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",12,342040
"['I', 'am', 'fine', ':)', 'I', 'have', 'reviewed', 'your', 'problem', '.', 'We', 'will', 'find', 'the', 'answer', 'together', 'in', 'no', 'time', '!', 'Are', 'you', 'ready', 'to', 'begin', 'now', '?']",11,342040
"['We', 'need', 'to', 'find', 'the', 'midpoints', 'of', 'each', 'line', 'segment', 'and', 'draw', 'the', 'median', 'of', 'the', 'triangle', '.', 'Let', ""'s"", 'start', 'with', 'the', 'midpoints', '.', 'How', 'can', 'we', 'find', 'the', 'midpoint', 'of', 'each', 'segment', '?']",14,342040
"['Hi', 'Eli', 'H', '!', 'My', 'name', 'is', 'Mr.', 'Shinde', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",24,342069
"['Is', 'there', 'anything', 'specific', 'you', '’re', 'having', 'trouble', 'with', ',', 'or', 'should', 'we', 'go', 'over', 'the', 'whole', 'problem', '?']",18,342069
"['Sure', '!', 'Just', 'to', 'make', 'sure', ':', 'Do', 'we', 'have', 'to', 'solve', 'the', 'given', 'equation', 'for', 'x', '?']",9,342069
"['What', '', 'have', 'you', 'tried', 'on', 'this', 'problem', '?']",25,342071
"['Just', 'to', 'confirm', ',', 'last', 'term', 'is', '7b', 'right', '?']",0,342071
"['Can', 'you', 'give', 'it', 'a', 'shot', '?']",32,342071
"['Heads', 'up', '!', 'After', 'the', 'tutor', 'reviews', 'your', 'problem', 'they', 'might', 'ask', 'you', 'a', '❓', 'about', 'where', 'you', ""'re"", 'stuck', '.', 'If', 'you', 'participate', ',', 'the', 'session', 'will', 'go', 'more', 'quickly', '.', 'Tutors', 'care', 'just', 'as', 'much', 'about', 'learning', 'as', 'finding', 'the', 'answer', '✅', 'SESSION', 'STARTED', 'AT', '11:24', 'PM', 'Hi', '!', 'My', 'name', 'is', 'Mr.', 'Reyes', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?', 'Welcome', 'to', 'Yup', '!', ':)']",65,342192
"['No', 'worries', '!', 'I', 'am', 'here', 'to', 'help', 'you', '.', ':)', 'I', 'have', 'reviewed', 'your', 'problem', '.', 'We', 'will', 'find', 'the', 'answer', 'together', 'in', 'no', 'time', '!', 'Are', 'you', 'ready', 'to', 'begin', 'now', '?']",9,342192
"['How', 'far', 'have', 'you', 'gotten', 'in', 'simplifying', 'the', 'rational', 'expression', '?']",15,342192
"['📷', 'your', 'work', 'so', 'I', 'can', 'send', 'it', 'to', 'the', 'tutor', '.', 'Sending', 'even', 'the', 'tiniest', 'bit', 'of', 'progress', 'will', 'help', 'you', 'reach', 'a', 'solution', 'faster', '💪', 'SESSION', 'STARTED', 'AT', '1:31', 'PM', 'My', 'name', 'is', 'Mr.', 'Leslie', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', ',', 'Mazani', '?']",9,342268
"['I', ""'m"", 'great', ',', 'thanks', '!', 'So', ',', 'what', 'have', 'you', 'tried', 'with', 'this', 'problem', '?']",18,342268
"['Do', 'you', 'remember', 'the', 'general', 'equation', 'of', 'a', 'circle', '?']",46,342268
"['Okay', '!', 'Can', 'you', 'explain', 'to', 'me', 'how', 'to', 'got', 'to', 'that', 'result', '?']",50,342451
"['Where', 'are', 'the', 'two', 'cyclists', 'starting', 'at', '9:00', '?', 'At', 'the', 'same', 'place', 'or', 'different', 'places', '?']",35,342451
"['That', 'is', 'correct', '!', 'We', 'will', 'use', 'this', 'as', 'a', 'starting', 'point', 'so', 'that', 'we', 'work', 'from', 'there', '.', 'Something', 'like', 'this', '.', '<url>', 'Does', 'this', 'make', 'sense', '?']",4,342451
"['I', ""'m"", 'great', ',', 'thanks', '.', 'Can', 'you', 'show', 'me', 'what', 'you', 'have', 'tried', 'with', 'this', 'problem', '?']",34,342648
"['Are', 'you', 'familiar', 'with', 'that', '?']",8,342648
"['Correct', '.', 'And', 'what', 'would', 'be', 'the', 'opposite', 'of', 'that', '?']",8,342648
"['Have', 'you', 'started', 'working', 'on', 'your', 'problem', '?', 'Take', 'a', '', '📷', 'of', 'any', 'work', 'you', '’ve', 'done', 'so', 'the', 'tutor', 'can', 'review', 'it', 'to', 'better', 'help', 'you', '!', 'SESSION', 'STARTED', 'AT', '3:49', 'PM', 'Welcome', 'to', 'Yup', '!', 'I', '’m', 'Mr.', 'Reyes', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', '?']",28,342827
"['Great', '!', ':)', 'I', 'have', 'reviewed', 'your', 'problem', '.', 'We', 'will', 'find', 'the', 'answer', 'together', 'in', 'no', 'time', '!', 'Are', 'you', 'ready', 'to', 'begin', 'now', '?']",131,342827
"['How', 'much', 'progress', 'have', 'you', 'made', 'so', 'far', '?']",30,342827
"['Do', 'you', 'have', 'a', 'problem', 'for', 'me', '?']",13,342853
"['Ok', ',', 'no', 'problem', 'Let', 'me', 'break', 'it', 'down', 'The', 'forces', 'have', 'to', 'equal', 'each', 'other', ',', 'correct', '?']",17,342853
"['Which', 'force', 'is', 'the', 'one', 'which', 'we', 'do', ""n't"", 'know', 'the', 'angle', 'to', '?']",12,342853
"['SESSION', 'STARTED', 'AT', '8:18', 'AM', 'Hi', 'Jaya', '.', 'It', ""'s"", 'great', 'to', 'have', 'you', 'at', 'Yup', 'once', 'again', '!', 'Would', 'you', 'like', 'me', 'to', 'check', 'your', 'work', '?']",6,342901
"['Is', 'this', 'the', 'original', 'problem', '?']",7,342901
"['You', 'originally', 'had', '-(3x', '+', '1', ')', '.', 'Your', 'x', 'went', 'missing', 'and', 'also', 'you', 'missed', 'a', 'negative', '.', 'Do', 'you', 'understand', '?']",18,342901
"['Well', '…', '.', 'while', 'we', 'wait', ',', 'here', '’s', 'a', 'tip', 'to', 'make', 'your', 'Yup', 'experience', 'even', 'better', '🏆', 'SESSION', 'STARTED', 'AT', '3:30', 'PM', 'Hi', '!', 'My', 'name', 'is', 'Ms.', 'DeShazo', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",3,342977
"['That', ""'s"", 'great', 'to', 'hear', '.', 'Have', 'you', 'gotten', 'started', 'on', 'this', 'problem', '?']",3,342977
"['Can', 'you', 'give', 'me', 'a', 'moment', 'to', 'look', 'this', 'over', '?']",9,342977
"['Hi', '!', 'My', 'name', 'is', 'M.', 'Joy', '', 'de', '', 'Jesus', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",24,343090
"['I', 'have', 'reviewed', 'your', 'problem', '.', 'We', 'will', 'find', 'the', 'answer', 'together', 'in', 'no', 'time', '!', 'Are', 'you', 'ready', 'to', 'begin', 'now', '?']",42,343090
"['I', '’m', 'going', 'to', 'ask', 'you', 'questions', 'to', 'help', 'me', 'figure', 'out', 'where', 'you', 'are', 'stuck', '.', 'That', 'way', 'we', 'can', 'solve', 'your', 'problem', 'faster', '.', '', 'The', 'more', 'you', 'participate', 'the', 'quicker', 'we', 'will', 'be', 'able', 'to', 'get', 'through', 'this', '!', 'What', 'do', 'you', 'got', 'for', 't', 'in', 'your', 'solution', '?']",19,343090
"['Well', '…', '.', 'while', 'we', 'wait', ',', 'here', '’s', 'a', 'tip', 'to', 'make', 'your', 'Yup', 'experience', 'even', 'better', '🏆', 'If', 'you', 'have', '📄', 'and', '✏', '️', 'on', 'hand', ',', 'you', ""'ll"", 'be', 'ready', 'to', 'work', 'out', 'a', 'solution', 'with', 'your', 'tutor', '.', 'SESSION', 'STARTED', 'AT', '4:01', 'AM', 'Hi', '!', 'My', 'name', 'is', 'Mr.', 'Mutisya', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",2,343139
"['I', 'see', 'you', 'would', 'like', 'help', 'finding', 'what', '3', 'times', '3', 'is', ',', 'can', 'you', 'share', 'with', 'me', 'what', 'you', 'have', 'tried', 'so', 'far', 'for', 'this', 'problem', '?']",8,343139
"['Not', 'quite', '.', 'It', 'seems', 'you', 'are', 'testing', 'the', 'app', '.', 'Do', 'you', 'have', 'a', 'homework', 'assignment', 'you', 'would', 'like', 'my', 'help', 'with', 'today', '?']",22,343139
"['It', '’s', 'all', 'good', ',', 'just', 'hang', 'for', 'a', 'bit', 'longer', '.', 'Your', 'tutor', 'will', 'work', 'with', 'you', 'to', 'get', 'your', 'problem', 'solved', '!', '💯', 'SESSION', 'STARTED', 'AT', '11:44', 'AM', 'Hi', '!', 'My', 'name', 'is', 'Mr.', 'Bokam', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",19,343145
"['Sure', '!', 'What', 'have', 'your', 'tried', 'so', 'far', 'for', 'this', 'problem', '?']",31,343145
"['Do', 'you', 'have', 'idea', 'how', 'to', 'find', 'slope', 'AD', '?']",19,343145
"['SESSION', 'STARTED', 'AT', '3:49', 'PM', 'Hi', 'my', 'name', 'is', 'Ani', ',', '', 'how', 'are', 'you', 'doing', '?']",12,343218
"['Do', 'you', 'know', 'how', 'to', 'rewrite', 'a', 'log', 'into', 'exponential', 'form', '?']",15,343218
"['Great', '!', 'Now', 'what', 'does', 'x', 'have', 'to', 'be', 'to', 'make', 'this', 'true', '?']",13,343218
"['Have', 'you', 'started', 'working', 'on', 'your', 'problem', '?', 'Take', 'a', '', '📷', 'of', 'any', 'work', 'you', '’ve', 'done', 'so', 'the', 'tutor', 'can', 'review', 'it', 'to', 'better', 'help', 'you', '!', 'TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'SESSION', 'STARTED', 'AT', '11:08', 'AM', 'Welcome', 'to', 'Yup', '!', 'I', '’m', 'Ms.', 'Peskin', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', 'today', '?']",18,343261
"['I', ""'m"", 'doing', 'well', ',', 'thanks', ':)', 'How', 'can', 'I', 'help', 'you', 'today', '?', 'Have', 'you', 'tried', 'this', 'problem', 'yet', '?']",25,343261
"['Can', '', 'you', 'explain', 'to', 'me', 'why', 'you', 'chose', 'Quadrant', 'II', '?']",147,343261
"['Hi', 'Destiny', '!', 'My', 'name', 'is', 'Mr.', 'Alexander', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",11,343276
"['Close', '!', 'But', ',', 'you', 'are', 'nearly', 'towards', 'the', 'correct', 'direction', '.', 'Can', 'you', 'recall', 'the', 'meaning', 'of', 'the', 'double', 'arrow', '?']",27,343276
"['And', 'yes', ',', 'it', ""'s"", 'B.', 'But', 'can', 'you', 'explain', 'why', '?', 'HEADS', 'UP', '!', 'OUT', 'OF', 'MINUTES', 'IN', '5', 'MINS', '.']",46,343276
"['Hi', '!', 'My', 'name', 'is', 'Mr.', 'Mutisya', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'are', 'you', '?']",12,343316
"['What', 'do', 'you', 'think', 'we', 'can', 'do', 'first', 'to', 'graph', 'this', '?']",37,343316
"['Right', ',', 'so', 'let', ""'s"", 'take', 'a', 'look', 'at', 'what', 'we', 'get', 'when', 'we', 'plug', 'in', '0', 'for', 'x', 'as', 'you', 'said', 'earlier', '.', 'What', 'would', 'that', 'value', 'be', '?']",38,343316
